NLB004389_01	Rijke_God_hoe_is_mijn_boeltje_dus_wild
NLB127032_01	Slaap_nu_mijn_jongske
NLB127034_01	De_drie_koningsdochtertjes_1
NLB127036_01	Nog_staat_daar_een_roos
NLB127038_01	De_goede_oude_tijd
NLB127041_01	Meisje_waarom_weent_gij_toch
NLB127043_01	De_dood_van_Naarden
NLB127047_01	Het_hart_des_mans_zij_vol_van_moed
NLB127050_01	De_Hollandse_meisjes
NLB127057_01	Zonneschijn
NLB127060_01	Aan_een_jonge_schone
NLB127063_01	Van_mannen_in_oorlog
NLB127070_01	De_waarzegger_1
NLB127076_01	Lieve_vogels_breng_mijn_groeten
NLB127080_01	Jeunes_amants_cueillez_des_fleurs
NLB127081_01	Ach_waart_gij_maar_de_mijne
NLB127089_01	Nu_of_nimmer
NLB127092_01	Onder_het_loof_gedoken
NLB127093_01	Vergeet_mij_niet_zo_heet_het_bloempje
NLB127096_01	Stille_beek_die_onder_het_lommer_
NLB127101_01	Ja_Fannie_ja_een_milde_regen
NLB127103_01	Paul_Jonas
NLB127106_01	Wandelaar_ziet_gij_in_de_dalen
NLB127110_01	Al_is_ons_prinsje_nog_zo_klein
NLB127120_01	Scheldelied
NLB127123_01	Scheiden_moet_ik_scheiden_zal_ik
NLB127126_01	De_kabels_los_de_zeilen_op
NLB127132_01	Gaudeamus_igitur
NLB127135_01	Wat_sloven_en_zwoegen
NLB127140_01	Wenn_die_Schwalben_heimwärts_ziehen
NLB127154_01	Schone_maan_zeg_ziet_gij
NLB127160_01	De_jagers_van_Van_Dam
NLB127165_01	En_daar_waren_twee_gezusters
NLB127169_01	Een_ieder_natie_heeft_zijn_land
NLB127171_01	Daar_waren_zeven_kikkertjes
NLB127176_01	Lot_is_dood
NLB127177_01	Pierlala
NLB127184_01	Tussen_Keulen_en_Parijs
NLB127228_01	Jan_mijne_man_zou_ruiter_wezen_8
NLB127236_01	Er_zat_een_aapje_op_een_stokje
NLB127257_01	Zie_de_maan_schijnt_door_de_bomen
NLB127262_01	Wel_wat_zeg_je_van_mijn_kippen
NLB127266_01	Daar_was_ereis_een_vrouw_2
NLB127273_01	Ik_stond_op_hoge_bergen_2
NLB127285_01	Jan_Plompaart_3
NLB127286_01	Jan_Plompaart_3
NLB127300_01	Sinterklaas_die_goeie_heer_VAR
NLB127307_01	Daar_waren_twee_koningskinderen_2
NLB127308_01	Credo
NLB127407_01	Daar_was_een_sneeuwwit_vogeltje_1
NLB127424_01	Luister_oud_en_jong_van_jaren_5
NLB127424_02	Luister_oud_en_jong_van_jaren_5
NLB127450_01	Ik_kwam_laatstmaal_over_de_Rijn
NLB127468_01	De_spinster
NLB127473_01	Een_boerman_had_een_domme_zin_2
NLB128150_01	Een_Soudaan_had_een_dochtertje_5
NLB128153_01	Ik_stond_op_hoge_bergen_1
NLB128178_01	Daar_was_een_kwezeltje
NLB128379_01	Wilder_dan_wild_1
NLB128381_01	Daar_was_een_sneeuwwit_vogeltje_3
NLB128550_01	Daar_ging_een_patertje_langs_de_kant
NLB128570_01	Daar_ging_een_patertje_langs_de_kant
NLB128623_01	Jaapje_sta_stil
NLB128627_01	Hop_Marjanneke
NLB128647_01	Hoedje_van_papier
NLB128976_01	Io_vivat_VAR
NLB129148_01	Ik_was_er_een_haasje_1
NLB131869_01	Daar_waren_twee_koningskinderen_4
NLB131873_01	Ik_stond_op_hoge_bergen_1
NLB131903_01	Daar_was_een_sneeuwwit_vogeltje_1
NLB131906_01	Aan_gene_linde_daar_staat_een_dal
NLB132247_01	Daar_zat_een_uil_en_spon_1
NLB132526_01	Van_Peer_en_Lijn_1
NLB132732_01	En_daar_waren_twee_gezusters
NLB132984_01	Aan_de_oever_van_een_snelle_vliet_1
NLB133320_01	Daar_was_een_kwezeltje
NLB133456_01	Daar_was_een_kwezeltje
NLB133475_01	Daar_waren_twee_koningskinderen_4
NLB133493_01	Drie_schuintamboers
NLB133538_01	Daar_was_een_sneeuwwit_vogeltje_1
NLB133664_01	Credo
NLB133670_01	Daar_was_een_sneeuwwit_vogeltje_1
NLB133685_01	Daar_waren_twee_koningskinderen_2
NLB133685_02	Daar_waren_twee_koningskinderen_2
NLB133686_01	Een_Soudaan_had_een_dochtertje_5
NLB133689_01	Wij_klommen_op_hoge_bergen
NLB133690_01	Ik_stond_op_hoge_bergen_1
NLB133723_01	Een_pachter_was_in_zware_nood_2
NLB133750_01	Ach_Tjanne_zei_hij_Tjanne_1
NLB133753_01	De_dood_van_Naarden
NLB133762_01	Al_in_die_stad_van_Wenen_1
NLB133769_01	Credo
NLB133779_01	Daar_zat_een_uil_en_spon_1
NLB133870_01	Credo
NLB133874_01	Daar_waren_twee_koningskinderen_2
NLB133875_01	Daar_waren_twee_koningskinderen_1
NLB133876_01	Een_Soudaan_had_een_dochtertje_5
NLB133877_01	Ik_stond_op_hoge_bergen_2
NLB133878_01	Daar_was_een_sneeuwwit_vogeltje_1
NLB133881_01	Aan_de_oever_van_een_snelle_vliet_1
NLB134040_01	Daar_was_een_edele_paltsgravin
NLB134117_01	Daar_zat_een_uil_en_spon_3
NLB134256_01	Daar_waren_twee_koningskinderen_4
NLB134257_01	Mijn_vader_zei_laatst_tegen_mij
NLB134372_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB134377_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB134378_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB134389_01	Vaarwel_bruidje_schoon
NLB134390_01	Mars_van_Dessau
NLB134409_01	Daar_was_eens_een_oud_soldaat
NLB134412_01	Mars_van_de_schutters
NLB134435_01	Moeke_er_staat_een_vrijer_aan_de_deur
NLB134445_01	Daar_achter_in_die_velden
NLB134447_01	De_spinster
NLB134456_01	Daar_was_laatst_een_meisje_loos_1
NLB134462_01	De_drie_Koningsdochtertjes_9
NLB134471_01	Drie_schuintamboers
NLB134474_01	Zolang_de_boom_zal_bloeien_1
NLB134478_01	Ik_stond_op_hoge_bergen_1
NLB134480_01	Lieve_schipper_vaar_me_over_1
NLB134569_01	Toen_ik_stond_op_hoge_bergen_3
NLB134670_01	La_marine
NLB134671_01	De_ruiter
NLB134672_01	De_blauwe_vlag
NLB134673_01	Ontwaak_schone_herderin
NLB134674_01	De_valsemunters
NLB134675_01	Zoete_engelin_mijn_uitverkorene
NLB134676_01	Goedenavond_Neeltje
NLB134677_01	Zal_ik_nog_langer_in_hete_tranen
NLB134678_01	Delftenaartje
NLB134679_01	Eerste_musketier
NLB134680_01	Van_de_mosselkreekse_paap
NLB134681_01	Mijn_man_is_uit_om_hooi
NLB134682_01	Truitje_mijn_zoete_engelin
NLB134683_01	De_keizerskroon
NLB134684_01	Gezwinde_bode_van_de_min
NLB134685_01	Is_liefde_zoet_lijden
NLB134686_01	Dat_gaat_naar_Oostindië_toe
NLB134687_01	Blikken_doos
NLB134688_01	Al_wat_men_doet
NLB134689_01	Het_hanengekraai
NLB134690_01	Anna_Mietje_is_stout
NLB134691_01	Point_de_chagrin_dans_notre_vie
NLB134692_01	Schoorsteenveger
NLB134693_01	De_kaliswagen
NLB134694_01	Liereboela
NLB134695_01	Karel_koning_van_Engeland
NLB134696_01	Allemande_ik_prees_wel_eer
NLB134697_01	De_liefde_voortgebracht_door_rein_geloof
NLB134698_01	Korte_kousjes_lange_klinken
NLB134699_01	Laatstmaal_in_het_rijzen
NLB134700_01	Cecilia
NLB134701_01	Het_Engelse_oestertje
NLB134702_01	Och_ik_mag_wel_droevig_schreien
NLB134703_01	Écoutez_bergers_la_musique_angélique
NLB134704_01	Barlo_s_mars
NLB134705_01	Mars_der_Camisards
NLB134706_01	Bergamasco
NLB134707_01	Rozemond_die_lag_gedoken
NLB134708_01	Nadien_uw_goddelijkheid
NLB134709_01	Jalousie
NLB134710_01	Blijdschap_van_mij_vlied
NLB134711_01	Hoor_Kees_mijn_vrijer
NLB134712_01	La_marine
NLB134713_01	O_zalig_heilig_Bethlehem
NLB134714_01	Wanneer_de_zon_het_morgenrood
NLB134715_01	Het_is_nu_ruim_vijf_jaar_geleden
NLB134716_01	Van_de_liberteit
NLB134717_01	O_wereld_vol_van_overdaad
NLB134718_01	Ik_drink_de_nieuwe_most
NLB134719_01	De_bloemetjes_die_in_het_koren_staan
NLB134720_01	Vrienden_ik_weet_er_een_vrouwtje
NLB134721_01	Je_aimerai_en_ce_village
NLB134722_01	Het_gekroonde_wijnvat
NLB134723_01	De_dood_van_de_koning_van_Engeland_2
NLB134724_01	Drie_boeren_drie
NLB134725_01	Wilhelmus
NLB134726_01	Rosa_mipa_Polski_1
NLB134727_01	O_Holland_schoon_gij_leeft_in_vrede
NLB134728_01	La_grédeline
NLB134729_01	In_de_Nes_daar_moet_je_wezen
NLB134730_01	Het_hanengekraai
NLB134731_01	Ik_vrijde_een_meisje_teer
NLB134732_01	Nu_wil_ik_gaan_dwalen
NLB134733_01	Petite_royale
NLB134734_01	Kom_Fama_blaas_in_het_openbaar
NLB134735_01	Het_hanengekraai
NLB134736_01	Hans_worst
NLB134737_01	Haagse_contradans
NLB134738_01	Oost-Indische_welkomst
NLB134740_01	De_Utrechtse_vrede
NLB134741_01	Mars_van_prins_Eugenius_1
NLB134742_01	De_grenadiersmars_1
NLB134744_01	Vorsten_regimentsmars_van_Friesland
NLB134745_01	Mars_van_Brandenburg
NLB134746_01	De_mars_van_Brittannië
NLB134747_01	De_mars_van_Torsee
NLB134748_01	De_Frorense_mars
NLB134749_01	Schotse_mars_3
NLB134750_01	Oud_Haarlem
NLB134751_01	Nieuw_Amsterdam
NLB134752_01	De_gedachten
NLB134753_01	Waar_zal_ik_mijn_klacht_voleinden
NLB134754_01	De_gekroonde_boog
NLB134755_01	Utrechtse_dom
NLB134756_01	Vijgeboom
NLB134757_01	De_Rode_Zee
NLB134758_01	Nachtegaaltje
NLB134759_01	Spagnolette_Kees_zit
NLB134760_01	De_Friese_boer_1
NLB134761_01	Courage_dat_gaat_er_op_los
NLB134762_01	Can_she_excuse
NLB134763_01	Van_de_mosselkreekse_paap
NLB134764_01	De_boer_op_klompen_2
NLB134765_01	Domineesdans
NLB134766_01	Mars_van_Friesland
NLB134767_01	Het_sinjeurtje
NLB134768_01	Studentenmars
NLB134769_01	Menuetje_1
NLB134778_01	Ik_heb_de_groene_straten_2
NLB134779_01	Heeft_een_begijntje_leren_schrijven
NLB134782_01	Menuetje_2
NLB134783_01	Het_Engelse_oestertje
NLB134785_01	Franse_courante_2
NLB134786_01	Het_Walinnetje
NLB134788_01	Gigue_1
NLB134789_01	Menuetje__5
NLB134790_01	Een_kindje_in_het_water
NLB134791_01	Alhier_auf_diesem_Platz
NLB134792_01	Mijn_Heer_Lalande
NLB134793_01	Menuetje_6
NLB134794_01	Door_hertog_Willem
NLB134795_01	Air
NLB134796_01	Menuet
NLB134797_01	De_grenadiersmars_2
NLB134798_01	Mars
NLB134799_01	Kom_ach_kom
NLB134800_01	Van_Kniertje
NLB134801_01	Kom_ach_kom
NLB134802_01	La_belle_Isabelle
NLB134803_01	Kom_ach_kom
NLB134804_01	Tabak_o_edel_spruitje
NLB134805_01	Liefste_Phyllis_hoor_mijn_klacht
NLB134806_01	O_Holland_schoon_gij_leeft_in_vrede
NLB134807_01	O_nacht_jaloerse_nacht
NLB134808_01	Brunette
NLB134809_01	Cette_cruelle
NLB134810_01	Rommelskerken
NLB134830_01	Mascarade_miprest
NLB134831_01	Menuetje_2
NLB134832_01	Mascarade_miprest
NLB134833_01	Air_gavotte_allegro
NLB134836_01	Allegro_gaat_zachtjes
NLB134837_01	Menuet_trompet
NLB134838_01	Waarom_wou_je_mij_verlaten
NLB134839_01	Schoon_bloemgewas
NLB134840_01	Zullen_dan_mijn_droeve_klachten
NLB134842_01	Air_Wie_heeft_het_ooit
NLB134843_01	Écoutez_bergers_la_musique_angélique
NLB134844_01	Schep_moed_mijn_hart
NLB134845_01	Je_suis_Madelon_Friquet
NLB134846_01	Trijntje_heeft_met_Lobrig
NLB134847_01	Mijn_Heer_Lalande
NLB134849_01	Menuetje_3
NLB134850_01	Kom_ach_kom
NLB134851_01	Menuetje_4
NLB134852_01	Ma_commère_quand_je_danse
NLB134853_01	Mascarade_2
NLB134855_01	Boerenballet
NLB134856_01	Kom_ach_kom
NLB134860_01	Maaij_Waelings_menuet
NLB134861_01	Kom_ach_kom
NLB134862_01	Kom_ach_kom
NLB134863_01	Mascarade_miprest
NLB134866_01	Menuetje_7
NLB134869_01	Mascarade_miprest
NLB134870_01	Het_meisje_van_Oostende
NLB134872_01	Aangename_honingdiefje
NLB134874_01	Ik_lig_gestadig
NLB134875_01	Truitje_mijn_zoete_engelin
NLB134877_01	Mars_van_Marlbrough
NLB134878_01	Schoonste_Lerinde
NLB134879_01	Mars_van_Marlbrough
NLB134881_01	Pourquoi_vous_plaignez_vous
NLB134882_01	Een_grijsaard_vol_van_min
NLB134883_01	Ontwaak_schone_herderin
NLB134884_01	Amaril
NLB134886_01	Bergamasco
NLB134887_01	De_ruiter
NLB134888_01	Harlinger_manna
NLB134889_01	Het_was_in_de_zoete_maand_van_mei
NLB134891_01	Mijn_Heer_Lalande
NLB134892_01	Het_Walinnetje
NLB134894_01	De_valsemunters
NLB134895_01	Door_hertog_Willem
NLB134896_01	Het_hanengekraai
NLB134899_01	Rosa_mipa_Polski_1
NLB134901_01	O_nacht_jaloerse_nacht
NLB134903_01	Menuetje_2
NLB134904_01	Air
NLB134905_01	Menuet
NLB134906_01	De_grenadiersmars_2
NLB134907_01	Ontwaak_schone_herderin
NLB134910_01	Jaapje_sta_stil
NLB134911_01	Menuetje_3
NLB134913_01	Juffrouw_Foks
NLB134914_01	Daar_was_een_kwezeltje
NLB134915_01	Mascarade_miprest
NLB134916_01	De_morgenzegen
NLB134917_01	Mascarade_miprest
NLB134919_01	Mascarade_miprest
NLB134920_01	Mascarade_miprest
NLB134921_01	Mascarade_miprest
NLB134922_01	Mascarade_miprest
NLB134925_01	Ik_lig_gestadig
NLB134926_01	Mars_van_Bouflers
NLB134927_01	Schoon_dat_ik_onder_het_groen
NLB134928_01	Wilhelmus
NLB134929_01	Pourquoi_vous_plaignez_vous
NLB134932_01	Jalousie
NLB134933_01	Jakelijn_FOUTIEF
NLB134934_01	Schoon_bloemgewas
NLB134935_01	Parnassenberg
NLB134936_01	Menuet_Trompet_dat_is_een_ding
NLB134937_01	Menuet_Trompet_dat_is_een_ding
NLB134939_01	Mirliton
NLB134941_01	Trijntje_heeft_met_Lobrig
NLB134943_01	Jets_Stroos_mars
NLB134947_01	Maaij_Waelings_menuet
NLB134948_01	Van_Kniertje
NLB134951_01	Allemande_ik_prees_wel_eer
NLB134952_01	Rommelskerken
NLB134953_01	Zullen_dan_mijn_droeve_klachten
NLB134956_01	Boerenballet
NLB134957_01	Rozemond_die_lag_gedoken
NLB134958_01	La_belle_Isabelle
NLB134961_01	Ma_commère_quand_je_danse
NLB134962_01	Amaril
NLB134964_01	Gigue_1
NLB134965_01	Mascarade_2
NLB134966_01	Air_Wie_heeft_het_ooit
NLB134969_01	Écoutez_bergers_la_musique_angélique
NLB134971_01	Truitje_mijn_zoete_engelin
NLB134977_01	Schep_moed_mijn_hart
NLB134979_01	Je_suis_Madelon_Friquet
NLB134981_01	Wees_nimf_gegroet
NLB134982_01	Een_kindje_in_het_water
NLB134983_01	Menuetje_5
NLB134984_01	Alhier_auf_diesem_Platz
NLB134989_01	Menuetje_4
NLB134990_01	Waarom_wou_je_mij_verlaten
NLB134991_01	Allegro_gaat_zachtjes
NLB134994_01	Menuetje_6
NLB134995_01	Menuetje_7
NLB134997_01	Mars
NLB134998_01	Kom_ach_kom
NLB134999_01	Kom_ach_kom
NLB135008_01	Kom_ach_kom
NLB135010_01	Kom_ach_kom
NLB135012_01	Kom_ach_kom
NLB135017_01	Kom_ach_kom
NLB135018_01	Pierlala
NLB135020_01	Que_vous_trompettez
NLB135021_01	Zoet_Katrijntje
NLB135022_01	Schilder_verheven
NLB135024_01	Menuet_van_Herodes
NLB135033_01	Morki
NLB135043_01	Polonaise_1
NLB135053_01	Hautbois
NLB135055_01	Hautbois
NLB135057_01	Van_Kniertje
NLB135060_01	Het_meisje_van_Oostende
NLB135061_01	Schoon_dat_ik_onder_het_groen
NLB135066_01	Belle_brune_que_je_adore
NLB135071_01	Wie_heeft_ooit_groter_gek_gezien
NLB135072_01	Welkom_Laura
NLB135073_01	La_belle_Isabelle
NLB135075_01	Menuetje_3
NLB135077_01	Menuet_fontesse
NLB135082_01	Mirliton
NLB135082_02	Mirliton
NLB135083_01	De_ruiter
NLB135083_02	De_ruiter
NLB135084_01	Bruidsmenuet
NLB135136_01	Wie_zijn_hoed_is_dat
NLB135273_01	Lieve_schipper_vaar_me_over_1
NLB135289_01	Daar_waren_twee_koningskinderen_4
NLB135292_01	Daar_zou_er_een_maagdje_vroeg_opstaan_1
NLB135296_01	Laatst_trok_een_bakker_uit_vrijen_3
NLB135300_01	Drie_schuintamboers
NLB135304_01	Heeft_een_begijntje_leren_schrijven
NLB135305_01	De_ruiter
NLB135306_01	Branle_de_Orléans
NLB135307_01	Van_de_mosselkreekse_paap
NLB135308_01	De_boer_die_was_zijn_koetje_kwijt
NLB135310_01	Drie_boeren_drie
NLB135311_01	De_bloemetjes_die_in_het_koren_staan
NLB135312_01	Te_Antwerpen_in_het_Rode_Leeuwtje
NLB135313_01	De_boer_van_het_hof_de_wei
NLB135314_01	La_bourrée_de_France_1
NLB135315_01	Hebben_ze_dat_gedaan_doen_ze
NLB135316_01	De_min
NLB135317_01	Cecilia
NLB135318_01	Alle_jongelui
NLB135319_01	Van_Helena
NLB135320_01	Jannetje_en_Jan_Sijmens
NLB135321_01	Verjubileer_u_gij_Venus__jongens
NLB135322_01	Pots_honderdduizend_slapperment
NLB135323_01	Jakelijn_1
NLB135325_01	Dat_gaat_naar_Oostindië_toe
NLB135326_01	Bedroefde_prinses
NLB135327_01	Gaillarde_Roemer
NLB135328_01	Sellinger_s_round
NLB135330_01	Het_voer_een_kuiper_kuipen
NLB135331_01	Noble_karste
NLB135333_01	Zoet_roosje_rood
NLB135334_01	Vader_Hans_1
NLB135335_01	Meester_Jan_de_gravenmaker
NLB135337_01	Lief_uitverkoren_lief_triomfant_2
NLB135338_01	Gaillarde_herder
NLB135339_01	Gaillarde_muziek
NLB135340_01	Een_ruitertje_jong_van_jaren
NLB135341_01	Het_varken_krabt_zijn_gat
NLB135342_01	Ik_ging_nog_hedenmorgen
NLB135343_01	Ik_ging_eens_vrijen_tot_Amsterdam
NLB135344_01	Gaillarde_Margriet_2
NLB135345_01	Van_Amarante
NLB135346_01	In_Babylon_met_onverstand
NLB135347_01	Gaillarde_roemer
NLB135348_01	De_rommelpot
NLB135349_01	Van_Dordt_op_Rotterdam
NLB135350_01	Homlus
NLB135351_01	Spagnolette_réformée
NLB135353_01	De_boontjes
NLB135354_01	Het_paapje
NLB135355_01	Adieu_schoon_liefje
NLB135357_01	Een_meisje_aan_haar_deurtje_stond_1
NLB135392_01	Van_de_herdertjes
NLB135402_01	Slapende_Jan
NLB135403_01	La_Bourlotte
NLB135408_01	Gaillarde_lantaarn
NLB135418_01	Schele_van_Delft
NLB135431_01	Gaillarde_koepoort
NLB135438_01	Wanneer_de_zon_zijn_paarden_ment
NLB135439_01	Gaillarde_slof
NLB135443_01	Het_walen_spuitje
NLB135444_01	Quinkele_baard
NLB135446_01	La_volage
NLB135447_01	Ik_lag_in_de_netelen
NLB135448_01	Het_hakkelaars_bruggetje
NLB135449_01	Trompen_zwaartje
NLB135450_01	Van_de_wafelen
NLB135451_01	La_cardinale
NLB135452_01	Het_maantje_schijnt_zo_helder
NLB135458_01	Daar_was_een_wijf
NLB135459_01	Achter_de_heilige_steeg
NLB135460_01	Liefste_lief_wanneer_zal_het_wezen
NLB135461_01	Gaillarde_Engels
NLB135462_01	Les_Bouffons_2
NLB135493_01	Stokkendans_1
NLB135496_01	Rozemond_die_lag_gedoken
NLB135498_01	Courante_simple
NLB135499_01	Pourquoi_ne_avoir_pas_le_coeur_tendre
NLB135501_01	Horentjes_zouden_u_passen
NLB135504_01	Mijn_lief_heeft_mij_verlaten
NLB135505_01	Schoon_bloemgewas
NLB135506_01	Delftenaartje
NLB135507_01	Alle_mooie_meisjes
NLB135510_01	Hier_buiten_woont_een_man
NLB135513_01	Schippertje_fier
NLB135514_01	Thisbé
NLB135515_01	Als_je_dan_genomen_hebt_een_man
NLB135517_01	Ik_wou_dat_ik_was_een_wilde_zwaan
NLB135518_01	Daar_waren_drie_soldaten
NLB135519_01	Edele_kersouw
NLB135521_01	De_postelijnen_kelder
NLB135522_01	Het_juffertje_1
NLB135523_01	Barlo_s_mars
NLB135525_01	Zal_ik_nog_langer_in_hete_tranen
NLB135526_01	Pavane_de_Espagne
NLB135532_01	Moeder_ik_heb_een_vullis_in_mijn_oog
NLB135534_01	Kits_allemande
NLB135552_01	De_lulleman
NLB135565_01	Rommelskerken
NLB135566_01	Kuiken_dood
NLB135567_01	Windje_daar_het_bos_af_drilt
NLB135569_01	Het_aardige_Jantje
NLB135570_01	Gij_wispelturige_matroos
NLB135571_01	De_Oost-Indische_rozenboom
NLB135573_01	Gaillarde_garnaal
NLB135574_01	Spagnolette_Rotterdam
NLB135575_01	Spagnolette_braaf
NLB135576_01	Spagnolette_oud
NLB135577_01	Ik_voer_laatst_uit_Holland
NLB135578_01	Als_ik_uit_wandelen_ga
NLB135579_01	Juffrouw_Elisabeth
NLB135581_01	Het_daagt_in_de_oosten_3
NLB135583_01	Allemande_kweeperen_1
NLB135585_01	Van_de_krijg
NLB135593_01	In_het_haantje
NLB135594_01	Engels_bruidje
NLB135605_01	Engelse_tiktak
NLB135607_01	Mijn_Heer_Lalande
NLB135609_01	De_lustelijke_mei_is_nu_in_de_tijd
NLB135610_01	Wee_mij_ik_mag_wel_klagen
NLB135623_01	Van_Moeder_mijn
NLB135629_01	Belle_Iris
NLB135635_01	Air_bourrée
NLB135637_01	Engelse_Fortuin
NLB135639_01	Had_ik_maar_een_man_in_het_bed
NLB135640_01	De_strijkstok
NLB135644_01	Gaillarde_de_viool
NLB135648_01	Een_Frisse_O_op_een_tafelbord
NLB135650_01	De_oude_strijkstok
NLB135651_01	Ballet_Dorothée
NLB135652_01	Daar_voer_een_boer_om_hout
NLB135656_01	Boerenballet
NLB135659_01	Een_boer_rondom
NLB135661_01	Het_nachtegaaltje_klein
NLB135662_01	De_mei_die_komt_ons_bij_zeer_blij
NLB135663_01	Verdwaalde_koningin
NLB135664_01	Malle_Sijmen
NLB135665_01	Zo_naar_de_kooi_dat_is_mooi
NLB135666_01	Meisjes_die_de_tijd_verdriet
NLB135667_01	Willen_onze_koeien_dan_niet_stilstaan
NLB135668_01	Het_loze_vissertje
NLB135669_01	Laatstmaal_twee_geliefden
NLB135671_01	Courante_Montery
NLB135672_01	Gij_ziet_vrolijk
NLB135674_01	Nadien_uw_goddelijkheid
NLB135675_01	Genadige_vorsten
NLB135676_01	Danse_basque
NLB135677_01	Troosteloze_zieleklachten
NLB135678_01	Klompendans
NLB135679_01	Hier_komt_onze_fiere_pinksterbloem_4
NLB135682_01	Aaltjes_dans
NLB135683_01	Koolsla
NLB135685_01	Vigos
NLB135686_01	Het_Aalmoezeniershuis
NLB135687_01	Van_Clarinde
NLB135688_01	Het_Waalse_weeshuis
NLB135689_01	Het_herdersballet
NLB135690_01	De_nieuwe_zeedijk
NLB135691_01	Oud_Haarlem
NLB135692_01	Rijssel_gij_lelie_schoon
NLB135693_01	Maurits_Langbeen
NLB135694_01	De_blauwe_boer
NLB135695_01	De_Poolse_scheet
NLB135696_01	Het_Engelse_oestertje
NLB135697_01	De_groene_boer
NLB135698_01	Stil_Tanneke
NLB135699_01	De_Haagse_mei
NLB135700_01	Gaillarde_slof
NLB135701_01	K..._bennen_wit
NLB135702_01	Tetje_Roen
NLB135703_01	De_boerenvreugde
NLB135704_01	Beleg_van_Ierland
NLB135705_01	De_prins_in_Ierland
NLB135706_01	Beemster_kermis
NLB135707_01	De_speelman_met_één_oog
NLB135708_01	De_slappe_koord
NLB135709_01	Nieuw_Antwerpen
NLB135710_01	Bourrée_Nimwegen
NLB135711_01	Het_nieuwe_vissertje
NLB135712_01	Houten_K_met_klompen
NLB135714_01	Tabak_o_edel_spruitje
NLB135716_01	Wat_mag_Goossen_toch_gebreken
NLB135717_01	De_koperen_berg_1
NLB135718_01	Gaillarde_ros
NLB135719_01	Bredaas_biertje
NLB135721_01	Het_grauwe_rosje
NLB135724_01	Tanneke
NLB135725_01	Eerste_musketier
NLB135726_01	Het_verre_vissertje
NLB135727_01	Gaillarde_de_Vos
NLB135728_01	Gaillarde_de_Vink
NLB135730_01	De_Rode_Zee
NLB135731_01	Het_vissertje
NLB135732_01	Lijsje_waar_is_Jan
NLB135733_01	La_marionette
NLB135734_01	De_boer_op_klompen_1
NLB135735_01	Gaillarde_vier_kronen
NLB135736_01	O_doelwit_van_mijn_min
NLB135738_01	O_koele_wei_o_dorre_hei
NLB135739_01	De_boer_in_de_kan
NLB135740_01	Van_Blijdschap
NLB135741_01	De_hoge_dijk
NLB135742_01	Al_wat_je_wilt_1
NLB135743_01	Je_suis_Madelon_Friquet
NLB135744_01	Al_zijn_er_de_k[...]_nauw
NLB135745_01	De_keizerskroon
NLB135746_01	Marie_van_Abcoude
NLB135747_01	Eerste_Carileen
NLB135748_01	Gaillarde_horen_badel
NLB135749_01	Van_Het_is_te_Gent
NLB135750_01	Gaillarde_de_France_2
NLB135753_01	Laatstmaal_in_het_rijzen
NLB135754_01	Liereboela
NLB135755_01	Daar_waren_drie_jonge_maagden
NLB135756_01	Rigaudon_de_Galathé
NLB135757_01	Barcelona
NLB135758_01	Schone_Isabelle
NLB135759_01	Sellinger_s_round
NLB135760_01	Slappe_tamboer
NLB135761_01	Kom_broeder_mijn
NLB135762_01	De_vastenavond_die_komt_aan_ho_man_ho
NLB135763_01	Allemode
NLB135764_01	Mars_der_Camisards
NLB135765_01	Dus_wie_wil_horen
NLB135766_01	Hoor_Kees_mijn_vrijer
NLB135767_01	Cette_cruelle
NLB135768_01	Mooi_Grietje
NLB135769_01	Ma_commère_quand_je_danse
NLB135770_01	Ik_was_op_de_toren_hoog
NLB135771_01	Gaillarde_prik
NLB135772_01	Potten_en_pannen_die_stinken
NLB135773_01	Buiten_in_het_groen
NLB135774_01	La_princesse_3
NLB135776_01	Het_meisje_van_Oostende
NLB135777_01	Haar_naam_was_Ti_ta_ta
NLB135778_01	Anna_Mietje_is_stout
NLB135779_01	Son_mille_tormenti
NLB135780_01	Des_keizers_zwaard
NLB135781_01	Toen_Hanselijn_over_de_heide_reed
NLB135782_01	O_wereld_vol_van_overdaad
NLB135783_01	Wonderlijk_zijn_de_werken
NLB135784_01	Geen_schoner_vond_ik_van_mijn_leven
NLB135785_01	Ik_kwam_laatst_over_de_dam
NLB135786_01	Meene
NLB135787_01	Schoonste_Lerinde
NLB135788_01	Ach_Belinde
NLB135789_01	Schone_Roselis
NLB135790_01	The_Nightingale
NLB135791_01	Het_was_op_een_avond_laat_2
NLB135792_01	Het_gekroonde_wijnvat
NLB135793_01	Hij_klopt_aan_de_deurtje
NLB135794_01	Karel_koning_van_Engeland
NLB135795_01	Mijn_Heer_Lalande
NLB135798_01	Bourrée_turf_aan_de_wal
NLB135799_01	Bourrée_turf_aan_de_wal
NLB135802_01	De_gevangen_Fransman
NLB135803_01	Nou_buurtje_breng_ereis_in_het_rond
NLB135804_01	Joan_s_placket_is_torn
NLB135806_01	Hoor_Kees_mijn_vrijer
NLB135807_01	Truitje_mijn_zoete_engelin
NLB135808_01	Bourrée_Nimwegen
NLB135809_01	Waar_blijft_nu_Flore_mijn_beminde
NLB135811_01	Het_meisje_van_Oostende
